length	config	time
11.1681	54.4427	2.426
10.7253	57.5543	3.922
11.095	51.5848	6.036
11.2162	59.1002	2.469
10.3076	54.8339	1.833
9.5362	41.2646	2.876
9.49931	48.6459	4.318
8.76898	41.9307	8.391
10.0505	53.6998	3.459
8.78552	41.0828	5.208
10.9855	53.1549	3.547
9.46935	47.4664	7.281
9.60599	45.8141	2.56
8.02061	35.7701	1.293
10.4792	56.5193	7.772
10.4748	56.0574	8.031
9.06208	44.3731	3.81
10.0042	59.8374	4.848
11.9063	61.6052	2.611
10.6556	57.914	7.918
10.9242	54.8172	1.591
11.3407	57.1449	3.433
9.17782	47.5724	3.917
13.0507	65.6229	11.35
11.4149	55.8079	3.763
11.4397	54.5899	3.817
8.94022	37.7349	7.674
8.11058	32.9763	1.44
10.5388	63.156	8.378
8.60762	40.5758	2.989
11.3138	57.2439	13.099
9.79657	49.6617	10.642
11.0431	53.6239	3.838
11.9855	68.7212	4.271
10.8519	49.6659	2.373
10.1091	49.3154	1.15
9.68994	46.6536	2.823
10.0357	53.0104	4.58
10.4697	51.3933	2.081
10.1343	50.3431	3.959
10.702	51.8163	2.079
8.46116	36.0779	8.498
12.4836	64.4155	7.526
8.95869	36.5647	1.83
9.24993	47.442	1.519
9.80935	50.1419	6.03
9.7078	53.3375	3.18
13.7186	74.4314	9.631
10.7522	57.6862	4.835
10.232	50.0672	3.387
10.4149	49.4033	4.481
10.192	46.1876	3.723
9.01803	42.1819	7.708
9.40417	44.2374	1.212
9.75736	44.6539	5.808
12.2199	61.802	2.547
9.69712	51.286	3.233
8.46711	46.1328	6.897
9.15419	41.3895	2.986
10.1451	51.4084	5.106
8.09145	32.6505	1.329
9.21864	38.9479	6.732
11.9779	70.3412	11.421
12.0712	52.1488	1.881
9.49636	47.2033	2.492
11.5188	49.3044	4.856
11.1605	55.4239	4.797
9.51873	46.6122	4.604
9.24811	41.9839	2.311
10.2191	51.8562	4.712
11.8366	57.9508	8.944
9.68004	43.2166	1.595
10.8982	58.9374	8.362
10.9671	51.9087	3.96
10.2597	47.6005	1.433
9.46613	54.7685	8.057
11.4712	58.5166	8.709
8.67746	42.1095	4.426
10.7927	58.1805	2.657
8.29956	36.7725	1.961
10.5562	58.2753	4.176
7.84134	39.8123	1.465
10.1	44.8228	12.194
10.0338	58.5716	7.472
8.23092	37.6228	1.211
11.3231	61.2586	8.228
8.21555	36.0965	8.897
10.7284	56.0483	6.185
10.1184	40.7797	2.615
10.089	55.9261	5.702
9.73746	51.631	5.957
10.9702	58.4699	3.641
10.0918	50.9637	2.956
11.0156	46.1749	4.288
9.24451	49.4208	3.945
7.9652	35.821	1.137
10.0132	47.0607	2.135
7.4973	36.0398	1.673
11.7691	60.8034	2.101
10.7258	55.0025	3.734
