length	config	time
4.34914	55.2795	589
3.62177	40.863	843
3.33022	37.1569	185
3.43096	37.8455	122
2.73776	36.7309	848
5.98707	64.038	203
2.86954	29.9408	86
8.25604	61.2623	1026
4.51599	42.5468	556
2.94828	29.7221	198
2.8737	24.8192	125
3.82022	39.7097	596
3.65089	54.7249	222
3.95791	43.0939	736
3.90748	45.664	227
4.16275	40.524	219
3.22864	29.0614	187
3.03739	43.2763	370
4.05123	36.4015	372
4.18128	37.9057	1056
3.61806	40.145	162
5.23522	61.8378	393
5.03179	49.6203	377
3.78343	40.9546	291
4.03724	44.2143	496
6.80088	48.8646	237
2.63842	29.2117	345
4.63224	53.1908	908
3.60562	34.9472	855
4.51671	56.7418	293
2.72451	37.6256	191
3.64999	25.8255	204
2.96269	31.1144	96
5.72772	51.5625	428
3.73605	43.743	273
3.55163	36.5255	104
3.24138	37.3072	256
5.26761	57.6463	299
3.58326	30.5758	123
3.45782	34.4206	192
7.32977	65.0707	1074
3.51447	33.4196	407
5.29334	44.28	408
3.81796	31.6004	343
3.53059	28.9327	162
5.94104	45.3259	167
4.53989	46.7736	674
5.7994	41.47	684
7.3094	75.5135	545
2.80357	26.4374	321
3.60892	37.7015	158
4.45143	47.5557	630
6.08943	46.8925	1468
4.97135	42.0933	603
3.90121	54.5131	1048
3.665	28.9641	436
6.37642	58.827	928
5.10249	38.5252	687
6.66227	53.1233	810
4.96088	47.2085	116
3.35413	24.0197	501
4.19916	36.6548	514
3.14885	29.746	155
2.24426	23.9573	212
5.48304	54.3891	779
3.74217	40.3018	331
3.93347	35.0348	581
3.40804	22.4081	294
5.43616	47.4929	266
3.76261	51.7262	229
4.65172	39.4406	147
3.8175	40.8614	163
3.69953	27.5605	723
5.23013	52.3323	702
8.06069	61.4742	405
3.88905	38.4977	322
3.49499	37.7239	243
2.76621	28.1962	327
2.88447	23.8259	195
2.52009	24.9055	143
4.31116	55.0659	297
5.58299	58.1884	287
3.2992	43.1182	534
3.40795	33.8498	188
7.56924	52.1919	1104
2.58036	29.2643	171
4.78865	44.5695	194
7.09058	67.202	1016
3.97649	36.3984	257
4.35657	43.0473	268
2.14184	28.5985	96
3.32578	31.1965	198
3.13535	31.5808	147
3.68159	38.7875	197
3.68627	50.5358	329
3.40995	45.0252	343
3.55532	28.197	133
2.88588	29.9135	88
5.37877	66.8586	667
3.32074	26.4157	234
