length	config	time
4.13411	29.5873	188
6.33462	35.1532	233
5.27483	32.7546	227
5.86324	33.2425	251
4.27978	22.4419	56
5.93493	40.5426	169
6.48782	31.9036	369
5.26702	32.6942	265
4.61328	19.5966	73
4.43158	22.3871	79
4.63878	27.9308	176
4.27567	26.9037	113
4.10154	20.5804	121
3.9884	21.151	68
4.30141	24.0086	150
4.74506	26.5086	103
6.37169	37.3754	115
4.63025	29.5059	271
5.91491	29.2173	104
4.05519	26.9737	69
4.33973	28.0585	220
4.54004	26.5458	206
4.16287	20.7745	163
4.57376	25.9802	102
6.45161	30.6078	112
6.16389	40.3566	200
5.68452	43.1937	267
4.87948	32.2431	87
5.45921	36.8211	466
6.1201	35.7496	381
5.00059	28.8269	419
4.49263	26.7	153
4.8057	29.2042	205
4.52545	26.7273	91
4.0643	20.8697	83
5.37429	28.7727	193
3.99305	27.0039	65
5.34122	30.6537	134
5.06812	27.1417	107
5.88594	30.6921	131
5.0632	26.0208	81
6.22083	40.111	168
5.52411	38.1705	180
4.40732	23.9605	229
5.15231	26.3732	146
5.04928	25.6884	75
4.52767	35.3321	166
4.2143	29.3216	150
4.0326	24.0587	174
4.32868	21.106	114
5.63238	37.2276	387
4.81857	33.7552	349
8.75889	43.0701	369
4.78455	23.674	299
6.19081	32.1775	220
5.53212	29.6363	178
6.04393	34.4133	148
4.35535	26.5557	188
5.44423	28.6881	154
5.4805	31.1056	205
4.99415	35.5742	180
6.52353	43.9524	236
5.56862	30.9112	143
4.83109	32.9541	205
4.78987	28.1112	188
4.19058	22.0687	68
3.9103	25.1544	81
4.64323	27.5718	212
4.90086	30.0909	266
4.52369	27.2883	162
4.42038	19.6784	69
5.72645	41.9592	221
5.26969	36.3136	185
4.72516	27.6809	160
4.87959	36.6078	244
4.57624	23.5852	89
6.39997	38.9733	317
5.11943	29.4766	197
5.06982	30.2305	129
4.26309	28.3513	114
5.81427	30.7165	281
5.33406	31.4821	138
5.33229	28.2024	108
4.3941	25.6726	123
5.89547	29.9049	116
5.48871	32.8258	169
4.4804	26.4179	161
4.30543	28.9564	185
5.65809	26.9537	199
5.25621	30.6846	196
5.04981	34.0675	155
4.64284	25.0905	93
6.65711	28.3563	107
5.95747	34.1215	215
5.91731	41.5623	224
4.43247	28.7779	313
4.3978	24.6585	135
4.84636	30.8622	118
4.07381	26.8122	128
4.66902	26.2558	114
