length	config	time
10.997	55.0157	1.158
8.31434	40.1824	1.028
8.19896	38.6658	0.307
9.73971	57.0269	1.873
8.96832	48.9242	1.71
6.8803	31.9416	0.45
8.99475	41.4876	4.372
9.40776	43.862	3.493
8.4643	49.5474	0.25
10.2226	49.7767	1.696
9.50082	53.9202	3.835
10.2771	53.7221	1.777
10.8713	59.324	1.505
7.75973	39.0277	2.08
8.77449	38.629	1.908
6.38712	30.2059	0.166
9.13494	52.3431	4.096
9.32434	52.9005	4.506
8.04614	39.5946	0.355
8.98984	41.857	1.257
10.511	53.3846	0.63
10.0786	57.6216	1.269
8.24931	41.1908	1.777
9.20926	46.1596	1.675
10.3027	59.9058	3.896
11.9945	63.5118	0.741
9.13571	43.4872	0.436
8.1512	44.7272	0.257
8.29213	38.1086	0.719
9.21313	38.386	0.408
9.92667	50.0484	2.398
10.614	47.5598	0.84
7.15419	29.6896	0.333
12.2268	63.6435	3.622
9.30806	45.4482	1.107
9.88536	52.0933	4.133
10.948	62.0972	3.493
10.1214	48.502	1.023
9.60497	44.5555	0.423
13.1462	58.5899	1.133
10.8029	56.1428	0.675
7.93721	37.9314	1.847
10.3151	56.2493	0.784
8.36071	43.7838	0.585
8.02408	42.5025	0.19
8.7451	40.64	0.618
8.46269	36.5413	0.817
10.6984	57.234	1.194
9.08779	41.5739	2.59
7.41117	36.8336	1.211
