length	config	time
4.09773	32.9718	375
3.86814	33.8162	151
5.24443	44.9301	190
6.16144	48.6244	335
4.48072	44.2532	523
4.96355	36.9127	111
3.30635	34.2439	239
6.72754	54.0015	661
5.21743	36.572	268
3.3711	28.7357	191
3.91508	30.6054	318
4.60586	42.8208	247
6.10033	43.4095	730
3.71035	27.3898	191
3.9361	35.1598	160
3.93154	27.7467	280
4.53835	45.9735	336
4.21527	34.1277	369
2.99018	29.8644	189
3.74547	26.2335	92
3.90778	46.176	278
3.21229	22.3947	58
4.08039	44.9088	288
3.79783	32.2107	202
5.29983	41.8843	245
3.71486	29.0329	167
4.18551	36.1717	130
5.688	43.5125	250
4.21788	36.5942	322
6.89169	51.4218	665
4.1471	27.6283	111
3.71767	26.7718	56
3.28341	22.886	49
4.08731	30.8635	129
4.07084	34.8508	141
3.85657	28.9327	189
4.45299	34.2092	383
7.08268	45.7619	435
3.67075	27.3532	51
4.27872	37.7431	206
2.6538	21.6124	96
4.08167	34.5751	251
3.82679	22.1244	77
3.76856	39.477	151
8.13137	46.2364	418
4.83878	32.0395	162
3.28643	23.3998	53
4.09262	29.6633	104
5.80614	67.9728	330
5.40349	45.2703	389
3.36589	24.1992	96
3.22719	23.4428	195
4.06764	33.771	87
5.94105	47.5704	485
4.17606	27.8948	201
4.07974	45.4571	442
4.27471	30.0963	301
4.61433	35.362	186
4.25729	27.4735	246
3.54694	34.3879	301
4.05809	31.3979	94
3.23734	22.8986	57
4.40053	31.6889	528
4.53352	38.241	359
5.31979	47.3947	144
3.45797	25.2138	185
4.66746	38.1058	212
5.24705	37.155	161
4.2969	38.0591	205
4.43868	30.0414	525
4.22773	47.0045	308
4.4228	40.6346	271
3.98605	33.855	166
3.8659	35.6665	96
4.59168	40.5093	396
4.6536	40.5345	391
3.90006	28.7107	110
2.96306	24.2726	98
4.06557	39.8923	220
5.03433	43.9159	248
4.09805	40.1335	127
4.14596	36.4436	259
5.30096	32.9559	286
3.54352	22.0619	97
5.17294	35.0957	175
5.23645	30.0746	146
4.81928	38.702	145
3.38216	25.5115	61
3.75453	40.1543	171
5.20068	43.9665	373
5.26372	39.6124	153
4.0357	42.196	305
3.24369	29.7102	276
3.70989	37.377	464
5.92968	49.1544	527
3.75414	27.438	286
6.45874	49.1161	714
3.76097	29.537	291
3.71777	30.146	107
5.12957	46.7364	241
