length	config	time
7.16811	36.0848	0.762
7.06928	38.0609	0.148
11.7822	64.795	3.428
11.0606	54.2378	0.527
10.3246	51.6337	0.305
10.2957	46.9099	1.959
7.58039	42.7297	0.553
11.9207	61.0751	0.388
8.53442	39.5251	0.805
8.22154	49.7584	0.121
9.59167	63.4329	2.526
8.21506	44.3783	0.437
12.445	66.8961	2.295
9.59896	46.4351	0.373
6.45611	33.7388	0.09
6.67305	40.9297	0.054
9.30185	55.2676	4.674
8.36453	48.4608	0.248
8.30257	41.5963	0.229
9.50396	50.631	0.298
11.4366	57.8324	2.021
7.9925	42.994	0.091
8.52337	45.0825	0.934
8.87394	45.9209	0.903
9.83548	54.3345	0.756
10.1621	53.2812	0.589
7.81385	39.2428	1.072
8.75476	48.5334	0.45
9.43493	56.2898	2.938
6.83501	34.6635	0.101
6.8742	37.9517	0.206
8.18735	41.4919	1.879
9.65685	51.696	0.697
9.02419	48.0112	0.955
8.0322	32.698	0.664
8.15513	46.3266	1.158
10.7786	53.6697	0.369
7.96024	41.2571	1.043
10.2998	59.193	0.666
11.3509	59.8176	3.79
6.17741	29.883	0.059
7.0362	44.7325	0.431
10.8215	56.8229	0.768
9.42948	44.4925	0.439
8.75739	38.1026	0.823
6.72047	38.2662	0.963
7.05767	45.5691	4.542
6.85214	40.1586	0.905
8.99628	43.1655	0.485
9.01045	48.7165	1.747
