length	config	time
5.40167	29.2822	324
5.37995	23.4991	163
5.86799	23.5134	161
5.4257	20.7436	98
6.48081	26.5366	356
6.37099	28.8612	147
6.7932	30.9837	195
5.73275	23.5446	151
7.58871	33.1136	793
6.40048	26.2245	167
6.25252	27.6312	184
5.09229	22.1283	210
6.19076	27.5303	271
5.92167	24.2128	120
5.71307	31.3955	225
5.99793	24.7506	660
5.76408	22.1782	95
6.70724	35.2081	416
5.78341	22.7846	199
6.96081	32.613	549
5.77215	23.0192	268
6.01135	26.6958	92
5.50883	27.1249	353
5.4992	22.2081	147
7.20401	32.9076	295
6.66956	27.486	132
4.99252	23.9144	286
5.68167	22.5678	96
6.09253	25.9337	128
6.18999	27.1234	327
7.7651	33.9778	388
6.2961	29.2156	257
5.32946	19.78	236
6.94639	32.8158	313
5.54943	21.9042	122
5.49697	23.467	139
7.00155	41.8343	371
4.98979	22.8738	77
6.65193	26.698	228
5.85175	24.1249	196
6.45067	25.2388	297
6.62781	33.2839	328
6.42843	34.268	593
5.77726	21.8915	113
5.39212	20.5241	126
5.45546	22.3756	152
7.2866	36.537	632
5.47065	23.3835	177
6.94346	30.9578	360
6.35885	26.4845	171
5.8593	22.4525	81
6.22536	28.2348	242
5.33491	22.6959	352
5.33755	25.6979	108
7.57202	32.4041	350
5.33702	20.359	124
6.49443	31.2344	394
6.53098	34.38	230
5.32532	20.5538	78
5.966	26.8728	194
5.46393	21.7636	105
5.48572	22.2898	104
6.09482	25.0429	297
5.44858	30.2206	221
6.30866	29.9074	162
6.71905	28.04	160
5.91421	28.4679	206
7.43207	36.9436	506
5.69788	23.6718	170
5.88207	25.2384	170
5.60995	26.7049	500
5.40022	24.744	211
6.9698	36.3317	447
5.77092	28.1146	594
6.31743	24.1517	127
6.32312	33.1614	321
6.93317	28.2668	423
5.83677	23.9895	102
6.31989	31.2671	633
5.94091	29.7866	155
5.2917	25.7141	106
5.96233	27.8712	412
6.33038	24.677	97
6.69284	24.7991	145
5.44673	21.1256	135
6.15574	30.912	280
5.43662	20.4863	108
5.4403	24.6336	145
5.78599	26.5628	1173
5.56931	24.009	180
6.7025	26.7707	156
5.56518	24.5841	168
7.84287	33.9178	708
5.94087	25.7801	204
5.76078	22.3562	111
5.41742	24.3218	177
5.93757	25.2471	415
6.75473	27.1909	260
5.31145	23.6887	154
5.29219	22.8372	88
