length	config	time
10.6328	53.6319	3.78
11.815	53.3604	3.633
9.87094	48.7767	3.558
7.65542	38.3405	2.204
8.4339	42.8105	4.561
10.3337	49.9223	12.398
8.80584	44.8542	2.589
10.3406	50.9475	1.428
10.293	53.5875	1.612
11.0101	55.1488	1.758
9.40154	39.823	2.758
9.15883	40.2997	5.875
9.23737	44.4509	2.294
8.69352	37.6714	4.41
12.181	64.1572	2.026
12.0582	57.7771	2.155
9.44849	43.0852	3.637
10.0194	51.058	2.325
8.22123	35.3451	4.075
9.1729	44.7549	2.699
11.1509	57.6777	5.033
10.8455	49.0453	4.976
10.4213	53.9664	5.038
10.6305	51.4088	4.568
9.3716	53.1994	3.278
9.40383	53.9019	4.342
9.47289	52.7875	3.758
10.8792	55.3362	5.517
8.68281	41.2726	2.271
9.30926	45.5446	2.554
10.9751	53.2839	9.717
11.6196	54.1992	4.94
9.69422	50.0413	1.184
9.26321	42.2125	3.954
12.4912	60.0152	4.468
10.0644	51.6793	3.316
8.38519	40.7151	1.633
11.1716	57.6745	9.117
10.1423	54.552	3.977
8.4339	42.7159	1.117
10.1616	59.2655	3.426
8.05841	40.8328	2.823
9.06232	47.733	3.061
9.69105	53.6858	4.807
10.2528	55.4019	1.288
9.17228	48.5688	1.353
8.75227	47.0392	1.165
10.6203	50.9731	2.213
9.54906	46.9523	2.531
12.7764	54.1143	10.662
10.7726	55.2061	10.239
11.231	60.316	4.064
8.2585	38.7271	1.979
9.96784	53.2862	4.3
7.77472	33.2519	0.44
8.91622	41.6228	4.177
10.9332	54.5999	5.332
11.6765	66.9418	11.02
11.6449	58.6637	6.535
9.80098	54.1331	1.121
9.89148	49.3611	5.871
7.86276	44.485	1.073
10.374	52.729	2.77
11.3645	58.4371	3.052
8.07754	44.4941	1.608
10.6921	47.5771	13.83
8.91688	41.4967	4.576
7.71399	34.9244	2.313
8.92927	42.6883	1.246
10.709	64.3627	3.945
8.64497	49.7614	1.71
9.08141	41.0033	5.212
11.6623	64.1498	1.795
9.59813	42.9555	3.714
8.97947	38.195	1.368
8.43629	40.4954	4.75
8.48203	36.068	2.218
9.42624	52.1894	3.227
9.76019	48.0707	4.439
10.6431	45.9833	1.873
9.3816	55.8845	2.885
10.4502	55.4031	3.07
11.3743	61.364	2.378
8.86663	38.7413	2.333
8.72532	47.55	2.922
8.4495	33.3181	3.427
9.38844	50.6319	7.592
8.65467	40.4913	3.26
9.48856	48.8163	3.342
10.4406	58.1169	3.173
11.0835	57.6791	1.609
8.30792	42.722	1.267
10.9127	57.9655	5.035
8.41382	41.9123	2.135
9.49103	49.8664	5.493
10.2419	52.9495	13.336
8.10386	31.8738	1.828
9.09523	42.7772	2.149
11.1253	57.9407	6.09
10.385	55.685	1.898
