length	config	time
4.58076	44.5594	357
3.01669	27.6543	70
5.69302	52.7454	885
3.6072	37.3155	120
3.75604	30.6772	119
2.27284	25.1531	184
6.0108	35.3581	375
4.99436	48.0255	502
4.91814	63.9597	390
5.18509	49.1694	825
3.52576	27.8622	166
3.79441	44.5659	396
6.7609	58.151	354
4.2863	35.8818	379
3.85379	36.818	259
7.98092	63.8635	671
5.27065	47.5965	319
4.50703	41.6372	179
5.04505	47.124	268
5.11879	48.1848	534
4.17385	37.0928	281
4.26477	35.8942	861
5.37028	61.1376	744
4.58484	33.9366	90
5.97718	68.4838	691
3.41991	28.9304	295
3.20523	36.8312	194
3.25937	36.3796	141
4.23174	38.1513	730
3.28758	22.3937	153
3.12226	35.6113	182
7.85913	69.2211	434
3.85024	33.2307	619
3.62335	27.1221	503
5.34586	60.6627	562
4.15591	43.7889	375
3.72227	36.7552	224
4.72762	44.9307	406
4.02367	46.7085	237
4.44112	52.1848	884
3.61656	32.1247	284
3.43246	29.4139	346
4.33517	45.1387	302
3.42798	24.3374	219
4.10798	48.2874	400
2.97922	31.735	334
4.54039	36.0834	1087
5.55921	42.1699	304
3.41123	39.5551	624
3.22668	25.7482	68
3.46121	33.3674	185
3.67651	33.6655	107
5.05312	46.5166	328
4.4479	45.6079	451
3.70954	31.2596	432
4.95619	42.1147	393
4.56041	39.8925	263
4.21641	38.9925	251
3.96409	40.3579	289
4.38347	37.6126	164
2.79483	29.3324	426
4.07806	45.5903	297
4.53271	39.4847	355
3.5283	34.5085	433
3.11471	31.2222	201
3.8138	45.8509	351
4.19054	28.1869	847
4.59523	50.5904	298
4.81837	49.3127	267
3.74975	31.4016	247
4.00427	27.5634	254
3.16781	27.9519	77
3.41841	30.0251	225
5.47742	51.467	401
4.47305	36.7778	209
3.95312	37.19	217
4.11434	53.0279	389
5.54407	55.9679	251
7.13913	74.1164	641
3.12866	34.5937	310
4.3959	30.529	474
3.66713	39.3947	142
4.27585	46.2369	391
4.19729	45.1958	186
5.41815	64.1268	1022
3.07278	36.5218	231
5.29028	51.855	506
3.0486	26.0956	170
5.59358	45.9862	348
2.52679	31.1215	116
2.61598	28.1874	204
3.31447	40.7148	103
3.59203	33.8054	247
4.47312	36.5746	581
4.05049	40.0974	157
4.4848	40.6328	290
2.9187	28.6503	325
4.398	50.2696	611
3.25969	30.3287	193
3.57975	43.2616	138
