length	config	time
3.36794	41.797	702
3.29429	36.5938	183
3.49908	36.9822	169
5.47974	54.5068	353
4.10452	49.6705	772
4.15346	47.026	383
8.50109	67.1247	706
3.12003	31.8899	106
3.5702	42.2092	147
6.74326	46.1008	1036
6.00566	47.1401	378
4.04599	59.0578	319
4.71097	44.1669	233
3.67941	28.1556	141
3.73398	39.1759	193
3.48209	38.7288	312
4.04129	50.5547	166
2.99101	35.3505	514
3.30097	29.3373	457
2.6581	33.6674	180
3.8774	38.8739	248
3.68712	33.622	68
3.77574	62.4013	211
4.16584	50.3753	678
3.85521	44.813	626
3.67012	28.7643	521
4.1801	38.8278	244
5.54505	50.9238	271
6.88674	49.3881	335
4.00658	46.8686	813
3.43741	48.7967	264
4.13011	50.5351	841
2.93275	24.141	281
8.04373	66.2674	891
4.4451	45.2545	459
2.96695	28.1088	78
5.19559	51.7107	377
3.59395	37.4348	194
4.96373	63.3364	994
5.93679	37.7218	1197
5.24443	47.5972	280
3.2719	40.0174	381
4.62547	42.5296	311
4.26596	48.8564	305
3.3994	36.881	450
6.52264	59.0191	667
3.80145	38.7536	158
4.55872	42.3286	170
7.48698	65.0602	537
4.8836	48.6	176
3.22448	30.2659	156
4.75943	42.905	237
4.03398	59.0199	419
3.12439	24.3363	129
3.42502	41.1893	178
5.60566	42.2876	942
2.41993	24.668	746
6.52008	56.1352	300
3.85154	40.8832	133
3.85632	29.576	395
3.17893	32.069	309
4.65863	40.6746	357
5.75884	49.7232	287
3.28071	33.5008	352
2.77056	25.8894	164
4.04873	46.0286	152
4.35788	31.0154	244
3.26382	27.0802	223
4.7405	48.2277	1035
6.32514	56.3823	275
2.77342	31.7955	338
3.86011	33.5989	631
3.20265	42.5357	148
5.4572	41.6536	875
4.25855	47.6096	1215
5.30941	56.9259	648
5.91538	47.3702	172
4.41881	38.7193	764
3.26619	36.0311	167
3.05534	38.6337	461
3.63849	34.3367	247
4.52842	41.8997	248
4.51891	46.9743	260
5.62547	56.3389	291
3.21093	27.3207	561
6.94842	48.1367	715
4.2185	49.8394	282
4.75733	39.962	439
3.93472	37.6978	427
3.47205	24.5213	150
2.39395	35.4327	86
5.55842	45.4391	416
5.0713	54.2613	447
5.06671	52.2343	662
4.95255	51.5859	291
4.61286	67.7293	371
3.88871	33.2061	189
3.9137	45.4474	194
4.5328	53.7503	273
4.69252	56.8356	473
