length	config	time
5.0607	21.6479	139
5.40938	27.5107	137
5.21449	20.4586	63
5.71028	38.8119	366
5.49331	21.6121	98
5.48105	22.3161	52
6.2422	30.2438	89
5.78524	32.1658	190
4.54458	20.4975	98
5.20249	22.9699	58
5.52437	26.2696	91
6.67607	29.2722	395
4.79622	28.7019	283
5.80301	29.3427	120
5.27999	22.2036	54
6.14842	35.6876	213
7.04638	27.6562	184
6.93256	33.7949	130
5.90775	31.0179	228
5.85399	24.5452	143
5.33462	23.3562	172
5.68558	26.1636	135
6.72009	32.5236	266
5.93597	29.2651	162
5.93651	40.9994	687
7.11909	39.3942	482
4.64871	26.5753	103
6.74192	30.0688	104
4.91066	24.7048	139
5.72121	33.2427	497
5.21801	23.6358	72
7.61957	30.324	411
5.35705	23.9753	169
5.62205	24.4842	99
5.35559	27.1101	140
6.39641	30.195	354
6.12517	26.4385	117
5.98089	27.4442	118
5.27033	24.8576	192
5.01736	19.5581	47
7.22106	36.357	295
9.34498	42.4154	403
5.56042	28.4761	92
5.45431	23.3677	92
6.44786	26.2836	141
5.3671	23.8332	142
6.23819	28.003	152
5.12484	25.0635	113
5.19512	25.3567	233
5.06761	26.2835	200
5.04324	20.4148	51
5.05522	22.78	64
7.32291	35.4407	329
6.78087	35.7035	383
5.90672	30.5626	185
5.68913	26.7407	155
4.98189	22.8762	77
5.23065	25.9316	127
5.69046	25.6669	143
5.07615	21.9883	64
5.32452	25.3209	98
8.21447	35.318	330
5.19237	25.9837	106
4.97813	20.8233	93
4.67709	23.3349	105
6.6756	37.0891	198
6.28624	26.3816	168
5.60567	22.8299	86
5.943	29.0941	190
4.98914	26.7468	135
5.79922	27.3351	125
5.05488	23.1061	199
5.32337	22.488	161
5.46645	22.188	65
5.25074	27.8382	144
6.3476	27.6143	192
6.67631	34.8337	161
6.99301	35.5444	269
5.39078	23.5222	69
5.03088	27.6281	208
5.00171	24.9726	110
7.13515	42.107	886
5.56361	33.233	305
5.79838	23.4276	62
5.19262	25.9343	163
6.77997	29.8171	237
5.09636	31.0963	194
4.83681	23.6927	72
5.12843	25.0292	121
4.67097	24.0724	73
6.63245	28.9123	203
5.58133	29.0834	123
5.63178	22.8953	148
5.36405	25.3936	133
5.35888	28.0721	185
4.73263	22.3326	123
5.28575	22.6595	65
5.12389	24.1203	121
5.09047	24.4218	157
6.07224	30.7909	145
