length	config	time
11.3289	65.8298	1.347
7.41809	41.1706	0.425
8.99625	36.6139	0.126
9.5194	54.4776	1.31
8.88838	43.3493	0.442
11.2411	58.5588	0.373
11.6335	62.5731	1.251
7.40282	43.1998	0.14
11.4675	60.2708	1.072
9.37997	46.8059	0.296
10.8557	66.7322	1.768
7.77008	34.714	0.554
11.1118	58.1613	1.522
12.3703	54.9266	0.714
9.23951	53.1854	0.867
10.9572	59.0067	0.477
11.0744	44.1247	0.415
12.9001	60.2194	1.766
9.21218	57.4578	0.327
9.82356	51.6407	0.325
10.6725	57.3152	2.953
9.90062	53.9656	1.606
8.89283	49.0763	0.462
6.89007	30.1413	0.291
11.1728	58.057	0.98
9.89329	57.3637	0.991
9.50263	50.8821	1.66
9.43129	45.7759	0.623
10.7618	47.467	1.05
6.77128	40.7674	1.047
12.9733	62.4271	0.654
9.14066	48.7193	0.418
8.92858	38.5954	0.411
9.72492	51.4569	0.327
8.39956	34.2391	0.454
9.45538	51.2356	1.882
6.43414	35.7304	0.191
8.27231	45.1731	0.321
9.56448	53.8637	0.892
10.8862	51.6196	1.334
13.2328	70.9214	0.909
7.53736	37.7915	0.456
7.2123	33.6723	0.12
7.07525	36.4384	0.415
9.97239	43.1899	0.184
7.05495	37.5275	1.509
7.07543	31.5795	0.157
9.63149	52.9035	1.367
7.68777	37.1912	1.724
7.00681	39.7986	0.222
