length	config	time
4.75268	24.5477	86
4.60178	23.372	56
4.86285	28.4166	99
6.18357	37.6306	149
5.24016	30.8697	375
4.54117	30.1584	96
5.45699	33.941	196
5.41034	27.4923	254
4.29439	25.5583	295
4.59055	28.6902	120
4.8411	32.0901	215
5.06614	25.6981	75
6.48408	42.3634	150
4.25531	23.7949	89
4.21539	26.2177	185
5.79797	34.9907	194
4.37003	26.2308	65
4.49688	21.1195	58
4.88066	25.1212	74
5.89467	41.114	192
6.446	31.7938	253
7.45159	41.9556	214
5.85803	33.5663	332
4.85556	25.8638	72
6.37344	38.2763	198
5.64063	26.8073	311
5.09687	41.9003	250
6.40973	37.8111	347
4.50519	27.8754	300
4.43954	21.6699	62
4.82924	28.5032	167
5.06924	21.4434	104
5.69149	36.3321	153
5.61696	27.8785	142
4.50482	21.8545	55
4.76592	29.7688	230
5.20248	26.669	156
5.52902	27.3353	102
6.3682	38.5323	296
5.09764	25.2941	105
5.85767	39.3008	224
4.3684	24.0593	107
4.79406	26.194	141
4.45518	27.4028	147
5.16301	25.0624	144
4.45267	28.9102	92
6.72542	37.0527	212
4.51387	25.799	101
5.03637	31.7332	164
5.3016	40.4193	436
6.77277	33.2058	108
4.70663	30.852	80
5.80287	39.3226	724
4.60362	27.2433	95
4.82984	30.802	116
4.82655	22.2929	86
4.87383	21.2573	467
4.8464	30.9128	333
4.7769	33.6403	334
4.34252	21.5906	67
5.15089	25.373	137
4.96729	30.7497	244
4.69941	32.4038	347
5.3806	27.705	174
4.24628	19.0884	80
5.8776	38.9849	357
4.72145	25.6763	229
4.8919	35.034	210
4.40588	21.6759	79
4.81201	28.018	157
4.58872	27.1436	196
5.51625	29.1238	125
4.85303	27.9827	230
5.97444	37.354	169
4.2126	21.7085	141
5.367	28.6136	170
4.96598	25.5813	278
6.05529	28.2617	132
3.84709	27.0118	138
4.38053	23.096	128
4.36803	19.5603	73
6.81132	30.6223	210
4.46158	28.6142	140
4.74659	32.8977	160
4.29145	25.9973	124
7.02419	32.5922	97
4.51799	22.8481	74
5.78926	34.954	280
4.89367	25.444	153
4.41083	27.8628	72
4.60505	18.9275	65
5.69962	40.7373	221
4.53714	23.0614	106
5.32325	31.3623	173
4.68359	27.6673	180
4.59767	30.059	153
4.70411	23.5268	110
5.31089	29.5868	198
4.33095	24.8203	384
4.93776	34.5005	243
