length	config	time
5.70361	57.8667	518
3.73915	44.418	128
3.96327	38.3368	186
2.975	32.8746	435
4.06556	38.4339	180
3.38381	30.9605	211
3.59572	38.1977	282
3.28261	33.6796	373
3.48037	27.3703	93
5.73914	68.5082	350
6.76082	45.2891	633
3.71137	43.3859	347
4.4536	28.4744	98
4.14832	42.7664	739
3.4713	25.3763	320
5.20013	31.9386	406
4.15838	40.4322	365
3.19866	33.6048	95
4.28224	40.0892	191
4.02799	52.0873	1749
4.0231	36.1323	133
3.07589	33.1781	189
6.48945	39.3834	373
5.62189	53.9591	295
3.67836	56.3719	215
3.78829	32.8521	303
2.6094	25.9572	133
4.68213	37.8069	954
3.10206	47.444	186
4.31699	39.4864	166
2.31243	23.5592	59
4.58584	40.4674	553
5.20957	53.6624	939
5.96573	49.9851	198
3.11067	34.4138	171
3.28747	40.9384	417
4.83517	58.2744	1018
3.3783	35.0001	119
4.33869	31.2281	246
5.1611	44.5782	382
2.78158	28.8938	779
4.1896	49.2317	384
5.42316	43.1817	677
6.0523	57.5565	370
2.07264	32.3257	103
4.28713	24.0926	250
4.12111	45.2949	525
4.03096	47.4854	1013
6.00915	38.9326	721
7.3589	56.2128	445
3.59737	45.185	567
3.98686	41.0605	464
5.10562	37.3552	234
5.94294	49.1572	229
3.50527	39.0532	352
3.24423	39.5239	199
3.32069	34.6489	83
4.84422	34.355	163
3.05548	28.8104	235
3.08619	34.1303	139
3.39283	28.189	144
3.20632	33.0801	343
4.93248	59.9676	453
4.04106	33.2594	393
3.93917	43.3664	237
4.29988	43.8262	263
7.53683	64.1561	747
3.60168	41.7138	716
4.81151	52.8195	295
3.43782	33.0158	135
5.49551	50.3803	579
4.00565	47.3407	130
3.49139	33.8844	729
3.17788	39.8843	400
4.54178	43.7408	356
6.06494	74.8075	694
4.2292	54.2526	269
3.21008	35.3316	166
2.88853	41.2255	135
4.18261	63.5897	405
5.89952	44.1543	343
5.31706	52.4066	655
4.92515	51.5039	880
4.61889	45.4526	363
4.09874	46.9032	173
3.45775	38.6052	262
5.7243	72.9527	509
7.00893	63.7137	273
4.30501	45.5905	489
6.659	41.8845	1851
3.87029	32.047	123
4.33146	32.6645	276
4.71855	58.0389	439
2.73664	27.0734	86
4.0601	43.2255	298
4.56911	42.7955	732
4.39274	44.9314	296
4.94228	52.2763	288
5.74954	58.4637	713
4.93383	62.3871	178
