length	config	time
8.61615	40.7094	5.466
8.95741	43.7307	9.922
9.47425	48.6214	7.751
9.48145	42.7079	5.453
8.86048	48.4152	3.863
10.3384	56.4615	4.159
8.57663	36.6601	1.32
9.68915	44.521	2.182
10.3774	53.313	4.291
11.7191	60.4101	3.109
10.71	44.9726	2.233
7.76024	39.7953	1.837
10.5077	51.8378	3.345
9.92975	55.9082	2.959
9.48673	38.188	1.153
10.9832	60.6283	7.504
9.26957	42.3577	5.849
9.31158	43.1097	2.5
8.96595	40.8878	2.326
10.9539	51.3657	7.031
9.41433	41.3762	1.483
9.64759	44.4248	3.361
8.44366	34.8977	3.533
9.75018	44.0565	2.852
11.2863	65.812	6.626
11.2291	45.3108	4.887
10.6573	56.7023	4.761
9.93693	48.8343	6.197
10.2292	57.3808	2.322
10.0579	48.4258	8.287
10.2926	54.7203	4.189
7.9929	34.7905	15.521
6.20465	34.4543	5.436
11.2802	58.2103	12.462
9.22218	39.4041	2.379
10.7814	59.9441	11.693
10.9946	58.432	7.385
10.4133	51.0586	6.659
7.06873	28.6013	1.077
9.41421	53.3408	4.857
9.79339	46.657	1.078
12.1234	62.8432	9.055
8.78961	34.2674	4.223
7.9764	35.3953	1.402
9.55772	46.307	1.709
14.6917	78.6026	7.408
9.45808	44.3028	8.221
9.68722	43.0598	2.901
9.09852	41.2878	1.299
8.52109	49.8714	2.498
9.53076	42.5059	4.075
10.5692	54.7484	5.706
12.576	58.0007	6.973
9.40761	45.1874	7.778
9.39491	49.8914	4.769
10.025	50.1692	3.493
12.0178	58.69	2.891
10.6007	57.5781	3.566
9.67881	47.7836	6.513
8.74457	35.0407	2.603
9.33108	44.0335	2.536
11.0755	60.8511	6.233
8.59122	47.7693	1.403
9.50101	39.202	2.93
7.95404	37.6585	3.2
9.21108	53.4294	7.025
8.381	39.8986	2.435
9.43809	53.1293	8.306
7.51923	36.2768	3.505
9.74139	48.1537	7.999
7.58051	37.0159	1.625
10.4616	51.572	6.506
10.2725	58.3237	6.943
9.44538	54.9542	4.195
6.71498	30.0849	2.499
9.79987	57.003	8.733
11.1149	61.792	5.211
11.8069	60.6987	6.796
8.93305	39.7343	2.705
9.82998	46.3078	4.591
12.8237	73.3677	5.508
11.445	64.7669	4.01
8.22361	35.7019	4.824
9.70909	50.7645	1.75
9.4691	38.446	1.098
12.15	64.9956	4.184
10.8211	50.2478	5.036
8.57708	36.1962	3.06
10.3338	46.7879	2.092
7.80075	36.1343	1.577
9.3393	43.6596	1.134
12.0723	55.0096	3.343
10.1785	49.6832	2.584
10.4273	49.0614	0.907
9.67511	54.1212	10.498
9.33916	46.1052	2.396
9.60361	49.2522	4.131
8.05129	39.0801	4.88
10.0726	39.654	1.745
8.74681	35.9442	3.007
