length	config	time
10.18	46.6174	0.202
10.968	58.3511	4.863
7.66053	39.919	0.561
8.87926	49.3664	0.034
8.30218	45.2064	0.225
7.32072	44.5576	0.049
9.67839	45.0249	0.273
7.04809	39.9591	0.149
6.5967	31.5351	0.796
7.76981	43.6137	0.68
7.45234	50.0088	1.095
9.46978	44.0154	0.443
10.2126	53.3897	1.19
8.96053	46.6973	0.073
8.44783	41.6563	0.142
6.20441	30.5652	0.226
9.30312	46.8654	0.81
6.89842	39.0806	0.436
7.09667	43.3049	2.644
11.3416	48.5869	0.31
8.52038	42.0214	0.075
12.1317	59.2815	2.839
8.13428	45.6155	0.213
13.2966	77.2516	1.214
10.3615	60.4461	1.898
8.8934	58.9558	0.306
10.1539	48.4433	0.737
8.24283	47.7268	0.857
7.90646	45.3765	0.293
8.37171	50.4274	1.445
6.56774	29.9958	1.186
7.14266	41.4855	0.241
7.4243	32.0248	0.365
8.34205	43.9449	0.136
9.33357	44.1224	0.426
8.67631	45.8672	0.641
10.5718	59.6075	0.456
8.98519	43.1687	0.1
5.98086	30.8691	0.386
5.35183	26.567	0.007
9.79041	39.5829	0.063
7.76643	43.1039	0.987
7.70384	35.9091	0.476
7.9074	48.3807	1.516
9.37821	50.6703	0.374
9.80964	58.4975	0.671
7.43051	38.2977	0.145
8.21579	50.0801	1.166
7.39336	43.1098	1.964
7.34539	44.3922	0.411
