length	config	time
9.90425	50.999	7.718
9.52035	39.5484	2.773
7.94087	38.088	2.01
9.60424	54.7391	7.821
9.806	53.0528	3.02
11.4999	54.4542	1.247
11.8221	60.905	15.125
12.2453	58.4574	4.241
8.92368	40.7276	5.039
10.392	52.5912	3.682
10.1211	52.5412	3.598
7.4235	34.2443	2.115
11.634	57.7382	2.307
9.65293	52.6518	4.669
10.5872	62.6011	7.562
10.8631	53.3784	4.134
9.54754	42.2289	2.723
9.10607	46.4037	3.419
10.6527	55.8464	6.477
10.8929	50.9863	5.095
9.92611	47.655	2.819
9.40683	49.1005	1.73
10.9484	58.2011	5.199
10.3007	55.4331	2.992
12.0376	58.4693	14.17
9.52461	44.7778	5.432
9.08259	45.4379	6.457
11.4377	58.1218	2.058
10.7759	50.0558	5.645
10.8517	62.1007	4.903
10.166	52.4825	3.746
10.4381	58.5965	3.673
9.37065	51.5103	10.649
11.1558	59.8696	2.316
10.417	58.8783	2.812
8.28976	34.9482	1.871
9.45251	55.7005	4.682
9.90396	53.5387	3.971
10.3935	50.5293	5.475
8.95452	48.0471	2.223
11.6318	53.4946	2.976
8.50876	44.0886	3.252
10.981	47.4294	2.535
10.3441	57.7445	6.094
9.99816	48.3683	5.084
11.6755	57.2097	10.751
11.6314	62.8552	2.961
11.0413	52.5772	4.803
8.53542	34.7776	2.724
10.9408	51.2405	2.389
10.6798	54.65	5.017
10.512	51.3785	5.086
10.9573	51.9215	1.422
9.74495	49.2502	6.364
10.4376	52.7501	6.851
12.6981	69.2393	5.355
8.7834	42.5726	2.087
9.20096	43.0041	2.477
11.5703	56.2309	2.067
10.2541	47.002	3.156
10.3524	55.2268	10.351
11.1226	59.598	3.211
7.53826	36.5741	1.039
8.74388	43.7103	2.216
9.15458	39.4567	4.08
9.20202	50.5305	6.749
8.72802	38.3322	9.76
10.6653	57.6595	14.52
8.94939	43.8232	1.594
10.3565	58.2943	7.354
8.72716	45.0458	4.227
8.63958	42.4304	0.913
9.9117	54.1201	6.666
9.31107	45.0531	6.351
10.1257	53.4089	6.017
9.57646	49.4298	5.127
9.16838	51.1801	1.159
8.78077	55.1152	2.356
12.428	51.2432	5.542
11.418	61.4167	4.379
10.2565	49.4358	2.184
10.4125	52.6537	3.303
9.2195	50.8379	3.122
11.0679	56.2484	5.935
9.15313	52.2692	3.633
13.0055	65.2357	5.254
11.0074	53.3591	2.509
9.65953	54.8877	12.849
9.83336	48.8332	3.757
13.5111	66.9267	6.765
9.87329	45.9974	1.149
9.3084	38.5359	4.615
8.61113	36.8045	4.685
9.19186	41.2562	1.325
8.71927	42.3998	1.84
10.433	52.5355	2.686
7.90213	33.1041	2.401
10.6744	50.7375	2.704
11.3559	58.4435	1.821
11.9404	63.4247	4.182
