length	config	time
5.16329	54.4303	642
4.53605	48.1111	433
3.62371	29.0088	127
3.98137	37.3738	201
3.56852	39.6785	305
3.00303	28.5131	196
5.53449	40.1811	435
4.02006	36.2828	171
3.4079	31.4559	436
5.01573	45.9342	387
3.20749	32.1048	97
7.82184	65.865	990
3.62066	34.7454	267
4.03633	31.7781	104
7.73594	45.7501	659
3.20363	26.2212	91
3.34009	24.0705	163
3.31828	32.0655	266
4.76527	39.1172	764
4.03707	36.5113	593
4.44285	47.5731	160
3.46394	28.7243	251
3.49348	30.2657	236
5.50838	51.1845	474
3.2853	32.6229	207
3.98638	37.3062	148
3.48558	34.9255	180
4.7618	38.2588	662
3.41462	39.4281	370
3.55615	34.0616	218
3.6878	40.1482	208
3.72689	30.5775	411
3.36062	32.0164	338
4.03083	28.2383	101
3.3099	31.2384	262
4.37933	36.5692	415
4.75841	39.5773	372
3.60088	36.5113	798
3.96204	30.9764	139
3.74241	31.1987	393
3.42788	25.8513	74
4.20752	33.0271	148
4.22153	33.1396	447
2.40041	29.3916	243
6.53884	58.7407	315
4.56781	26.9161	320
6.01727	55.6879	713
3.80778	33.506	162
4.7968	53.4618	226
3.98543	34.466	326
5.23563	33.9414	761
6.27064	58.2213	501
5.02519	43.4985	309
4.55649	30.8409	305
3.48488	34.7924	201
4.38627	41.2021	291
4.28528	40.2948	350
4.07929	39.8694	506
3.32642	32.0459	521
3.74314	44.2207	94
4.28162	29.6755	413
3.19292	27.8965	189
3.42902	32.7229	330
4.50598	39.6852	344
4.69008	50.6459	535
5.95518	65.8782	570
3.82243	31.0187	294
3.88938	35.0519	310
3.11122	38.4802	900
3.98369	32.3758	360
3.97981	44.2864	371
4.12558	30.3585	383
3.6634	37.6617	335
4.98778	43.1167	273
2.94855	31.9358	465
3.82047	34.7335	130
3.79358	35.8415	117
4.17589	37.1025	199
4.1746	37.3539	348
3.76462	38.0499	160
5.18728	48.1237	770
4.65501	34.8353	284
3.05351	36.6283	121
6.05242	48.5936	648
2.4329	22.8168	98
6.68798	53.3021	298
4.06684	37.3142	895
3.30584	33.0551	164
3.72387	39.5817	198
3.11209	32.9342	661
3.43084	36.708	128
3.73135	28.4619	151
4.61617	41.257	667
3.78138	25.1354	165
3.93629	43.892	599
3.59844	29.4784	240
3.68285	29.2538	214
4.13116	44.1263	267
4.94745	48.9904	276
3.47437	34.4799	352
