length	config	time
7.141	46.0238	482
5.32602	49.2124	634
5.32361	42.7575	803
4.84031	35.468	1091
2.5649	29.5001	116
2.8373	30.5805	1000
4.49907	54.3081	382
5.62054	39.686	981
3.6596	31.9006	741
3.41203	32.8286	223
3.99915	44.5758	434
8.11504	79.1855	737
3.41833	34.7598	95
3.85106	42.0032	312
4.27125	34.0362	533
3.64397	31.0867	113
3.12016	41.7327	143
4.45915	51.837	196
5.02225	32.1402	732
5.00606	43.9454	478
3.96676	41.344	172
3.32773	36.4374	302
3.76404	36.0478	140
3.76341	36.65	494
2.51367	30.9628	205
4.51312	38.4246	271
6.48475	43.9476	471
2.74947	27.8853	263
6.53065	61.5186	439
3.12729	32.9856	233
4.01054	35.1642	201
3.37127	41.4351	310
4.6445	54.6394	330
3.30827	34.2396	273
3.90133	52.2245	200
3.25755	33.1932	500
4.92199	48.5941	251
6.09826	66.686	564
4.23229	37.411	448
3.57391	33.7097	207
5.22009	55.3342	282
5.04205	38.2214	1120
3.99152	57.0624	189
4.121	61.2558	294
3.02206	23.9107	241
4.99228	37.5517	227
6.20872	47.8262	345
5.2169	56.7209	360
4.77137	55.8943	275
3.78388	33.3751	333
3.38913	26.2054	304
9.85874	84.2222	329
2.87633	26.362	149
4.74548	40.6036	239
3.32236	50.3415	319
3.34203	29.9378	851
3.2357	30.2004	234
3.82321	42.7523	406
4.71844	29.9722	183
3.14241	34.8189	214
3.28392	31.2784	314
3.01538	27.0709	272
4.73383	44.9023	1040
2.98431	27.9387	301
3.82887	35.0554	199
5.70414	50.171	692
4.5576	57.2312	510
5.79276	49.7676	377
4.39974	46.4004	299
3.6235	35.1432	91
4.70055	41.7715	373
4.37738	58.3958	419
3.54529	35.4128	197
3.23256	29.8028	73
3.90387	43.0262	339
4.35065	43.9501	650
3.18219	41.0585	612
3.61462	29.5045	333
3.4524	31.437	452
4.30284	49.6314	294
3.31051	31.1574	89
3.3744	32.6482	340
4.17696	33.0199	95
3.96518	33.5988	82
4.39524	45.8709	416
4.25164	37.7039	569
3.97377	44.4226	165
4.14971	40.5429	342
5.98337	53.2247	219
3.72221	28.3847	563
4.11966	34.6118	725
3.82091	43.1078	101
2.69569	24.606	302
4.41731	35.1198	344
3.41884	35.1869	330
5.41352	64.3467	602
3.19101	25.4524	242
5.31314	37.5542	268
2.86487	27.4831	168
4.12918	37.0697	418
