length	config	time
13.4982	62.9834	4.53
9.25248	46.9586	3.137
8.60058	35.0797	0.813
8.76853	37.8058	5.103
9.38102	50.258	2.034
8.07973	38.897	0.964
11.6405	65.1934	13.142
9.253	39.8644	2.543
7.94715	36.0296	4.596
9.35439	41.0692	5.604
11.2958	55.2731	1.52
10.9904	58.9698	2.269
13.4457	72.6071	8.719
9.55497	52.6115	3.654
8.72497	44.3413	3.493
7.84688	39.5125	4.07
8.90495	40.4845	7.378
10.1197	48.8459	7.659
13.2406	68.2178	4.122
8.98615	53.7165	2.926
9.5253	43.3	3.034
9.92875	45.6446	9.626
9.13185	47.5531	4.15
10.4505	57.4944	6.431
11.4268	60.2107	3.453
8.89397	38.6776	3.104
9.89048	46.8284	3.033
9.23713	46.1137	2.723
10.5159	55.1594	2.14
9.82625	45.0274	2.05
9.07034	39.8956	4
10.6979	53.4852	2.373
11.3424	60.7001	3.064
8.8768	32.9384	5.876
10.517	46.1377	3.759
9.11087	49.3631	4.008
10.0838	53.2125	3.306
8.16707	35.6144	2.593
11.1185	61.7319	2.574
8.95707	46.557	6.522
11.4646	58.422	6.355
8.54604	38.4636	1.679
9.84963	36.6714	1.952
9.11803	36.7823	3.082
9.21067	45.8177	3.507
11.5525	60.4221	2.521
9.53541	47.0269	2.123
12.3791	58.8614	4.698
9.71076	45.0752	2.997
9.70206	47.7435	3.561
9.04494	44.876	1.515
9.84768	51.5864	2.192
7.7641	32.3416	1.588
10.6224	60.4711	4.273
8.5952	35.1481	2.66
8.83958	37.3035	1.174
9.17265	40.4909	2.007
7.77995	33.1993	7.354
10.1721	48.3655	8.533
12.9834	66.8572	4.771
12.1792	58.9503	3.091
8.59747	44.9834	2.561
10.258	51.4553	3.422
10.9258	61.927	2.546
8.25043	46.922	4.75
12.2001	65.9329	4.755
9.83992	51.9611	5.199
9.6548	48.655	14.42
8.52584	42.3791	2.625
8.29239	48.5336	4.774
9.37209	40.5357	3.245
9.58898	54.4186	3.494
8.98437	46.7028	1.874
10.0379	42.1439	3.243
8.46037	35.7954	2.793
7.82593	39.7939	1.274
8.73284	46.009	2.236
12.9473	68.5656	10.634
11.2239	53.7264	1.792
10.2525	49.5268	2.516
9.20229	47.0612	5.668
11.8967	60.7415	3.343
8.82448	43.9183	2.254
8.40415	45.3623	1.41
10.9433	61.152	3.86
10.5218	55.2739	4.32
11.4587	57.4956	9.685
9.43469	44.6603	3.007
8.58775	43.5649	4.74
9.01762	38.2536	4.39
11.0193	56.4451	3.523
8.68713	35.6397	2.147
11.0981	58.051	3.254
11.1734	64.4559	3.214
9.79645	49.8933	2.681
9.93142	48.0445	2.783
9.27971	47.0018	3.537
9.78385	55.2003	3.497
8.2451	40.7943	3.739
10.1529	52.1675	3.329
