length	config	time
4.25535	36.6853	444
3.71405	39.0034	437
6.3857	61.8035	564
3.38561	30.4786	286
4.13014	42.9949	693
3.67364	32.9832	74
4.33901	39.9116	548
6.41565	68.5298	633
3.85181	34.3264	120
5.73091	57.573	381
3.71037	34.3008	296
4.47382	41.7523	177
3.35773	30.6963	132
2.72303	23.2849	197
4.56236	47.0129	508
5.85211	51.75	317
4.52998	45.4301	204
3.59963	24.1054	137
4.02076	38.5595	556
5.01501	55.3085	296
4.40664	38.1635	189
3.56105	33.456	113
4.49295	48.5379	320
5.24597	44.9731	703
3.47669	30.5819	118
3.78951	32.5995	151
3.58556	35.7962	155
5.1586	33.1226	402
6.23855	59.6021	443
3.74164	36.8557	262
4.33487	40.9799	432
3.27539	35.2385	523
3.05175	26.6668	288
5.68823	48.8485	284
3.52857	35.4922	85
3.63443	38.8399	1025
3.78964	32.2777	142
3.31642	23.8602	299
5.25689	42.8261	622
5.54224	40.1289	263
3.57936	28.7259	364
6.48209	41.0533	245
4.07186	30.0145	209
4.24831	28.0243	241
4.66247	33.6061	370
3.30647	36.0033	216
3.25298	31.979	284
4.73196	36.4121	141
3.67034	34.2874	385
5.69095	54.3152	456
3.02622	25.7597	158
3.9726	27.1171	352
3.99369	35.8108	384
3.6359	31.7298	894
3.78912	26.4802	155
4.2442	52.0086	387
3.89334	35.0251	200
3.88465	36.5033	491
4.21525	35.5546	250
3.22245	38.7147	166
6.33635	43.771	265
3.74997	30.3786	86
4.19235	38.9078	163
3.25445	30.7823	245
3.32385	29.0627	77
4.28	34.3729	192
4.64698	45.8542	340
3.51566	37.4451	171
4.30008	38.0669	531
3.56477	33.435	90
6.83787	57.5984	298
3.67422	49.65	347
3.68946	32.4539	125
2.99562	25.6173	121
5.86264	61.4709	357
3.72949	30.4581	172
5.0943	44.2731	176
4.72328	40.7387	421
6.28018	59.5039	650
3.98948	42.7355	159
3.89621	43.8396	343
5.50511	50.3434	358
6.01641	45.5478	558
4.56544	33.7208	425
4.05622	41.8173	521
3.68962	27.4878	141
4.00241	25.4771	170
3.47144	30.2318	303
5.28406	71.1637	347
6.23227	43.4383	534
3.36951	24.9375	257
3.68607	25.7061	92
5.58464	50.1763	543
4.40454	37.9813	907
7.31055	63.1721	828
3.93389	40.0972	375
4.7367	46.187	247
5.40173	43.5713	218
5.16197	50.5015	424
3.07831	29.7378	169
