length	config	time
5.60019	27.6774	166
5.01643	20.7776	103
5.87085	25.0129	134
5.34707	23.4163	143
5.1117	25.0484	234
5.35751	22.5782	86
7.74066	49.6008	553
5.15384	23.1829	136
5.40749	20.953	88
6.04487	22.5968	149
6.98346	34.2964	205
6.65383	25.7791	140
5.11686	23.5285	133
5.66723	25.5085	165
6.00401	31.4821	315
6.04254	26.6832	503
6.85232	30.2206	259
6.94022	33.5116	203
5.30373	28.0076	128
5.46923	22.6001	173
5.56595	21.7427	125
5.40028	23.5573	127
5.36413	22.316	139
5.40463	26.6683	259
5.27709	21.4347	51
5.291	25.2158	177
6.82228	30.45	183
6.62867	25.5419	144
5.69478	27.284	104
5.00928	20.3299	69
5.30626	24.5143	110
4.96494	22.1544	105
5.17828	25.1378	87
5.27784	22.6766	102
6.53877	30.067	144
5.05963	22.8227	99
6.33168	32.8151	117
5.50071	26.7791	100
6.06765	31.0119	442
5.81151	23.8756	88
5.20407	25.1489	117
5.19228	20.4801	85
7.60551	42.9433	370
5.85033	31.7342	159
5.15575	27.5724	117
5.30514	27.9853	101
5.19174	20.841	63
8.09838	35.0683	273
5.67136	25.397	176
6.87009	31.5336	338
5.42647	31.0378	162
5.05072	25.544	132
5.27601	28.325	130
6.24942	32.0113	141
5.22867	22.72	157
5.32769	21.7883	144
5.5619	22.1253	75
5.80222	25.4096	134
7.4315	36.7186	219
5.1637	22.9731	102
6.60014	34.8788	279
5.67263	25.6367	104
6.47945	25.0174	110
5.19863	20.1833	58
5.55207	26.9364	229
5.63929	25.9237	180
6.2551	23.2639	208
5.29494	21.3225	97
6.43761	28.1861	118
6.32655	36.4028	901
5.52832	26.1037	113
6.05963	30.5126	188
5.28263	22.8664	98
5.872	25.8484	89
5.32553	22.3753	99
6.01585	23.1156	132
5.65611	24.0255	158
4.88931	26.0049	189
5.50483	33.1722	468
5.61608	24.4403	158
5.73469	31.5349	178
5.59513	25.3681	237
6.56198	27.156	145
6.41717	33.755	341
5.99816	26.0755	310
5.84698	25.5323	156
5.37164	21.9261	122
5.12765	21.7871	70
5.67066	26.2377	124
5.59894	24.9287	194
6.12765	33.5977	203
6.04548	35.0271	176
4.69983	24.4045	90
5.89649	32.6277	679
5.52937	24.011	135
5.32932	25.7583	147
5.3262	22.6568	139
4.97664	23.9399	95
5.29674	21.4886	73
6.70778	35.0096	300
