length	config	time
4.71486	47.5303	306
2.99581	27.2887	262
3.4401	39.625	114
4.82385	53.3941	345
4.58808	46.5292	316
4.28785	36.3731	108
7.31706	62.3609	665
4.5282	37.3504	456
4.53561	33.7195	899
3.71776	33.9068	545
3.66337	38.8401	171
3.55758	33.2559	730
4.01555	38.2331	302
4.61166	40.8667	469
3.86723	35.9897	557
3.58098	39.2395	189
3.4861	37.4078	169
5.9248	53.8973	392
4.36508	44.2382	215
3.21218	32.2704	177
3.71329	40.1901	527
4.74996	53.346	584
3.05264	29.0957	278
3.90652	47.3833	411
3.51094	29.5879	320
5.24192	68.7276	807
3.06596	31.046	258
3.64151	33.6541	126
3.93747	35.6161	295
4.36955	33.5405	301
3.05751	42.1252	122
4.73763	44.7005	671
3.10685	29.5721	136
6.03074	45.1223	474
3.74775	30.4659	82
3.56702	32.2694	121
3.30432	31.5128	650
4.37084	27.4173	211
4.79762	42.7423	1294
5.01935	51.8957	448
3.51113	37.2823	430
4.51643	41.3617	402
3.71436	38.3205	1111
4.89289	32.4358	191
2.95129	36.1461	176
3.91494	34.7707	368
2.77715	40.1159	115
6.68341	63.0186	412
3.70514	23.9658	83
3.149	36.7324	143
2.94727	26.405	182
4.5992	47.6736	152
3.42899	28.1384	166
3.98968	47.2158	295
2.72196	25.5567	578
2.9578	38.1879	81
3.95799	25.9326	391
3.11346	30.5341	274
4.37027	40.2454	465
7.92456	53.3148	2033
4.39266	46.9603	274
4.70131	44.8069	155
3.73787	40.0985	1446
3.62412	26.6467	91
2.6543	27.9244	170
4.68311	43.6603	654
4.63994	32.2385	260
3.10392	32.2974	133
4.12448	46.0225	155
5.55074	45.8464	370
5.25944	48.6135	381
3.29851	40.3259	159
4.50474	35.5061	242
3.6953	41.0218	197
2.82788	28.6033	259
6.22211	48.4002	1808
3.57449	34.4638	698
7.86034	43.9373	501
3.47755	31.6181	593
4.26117	35.3693	128
2.26802	33.3193	138
5.54007	46.0821	842
3.67993	31.1	91
3.29444	33.4176	96
4.17145	51.6957	257
2.0845	29.1528	126
5.20084	51.667	475
3.35712	36.3488	196
3.76576	32.4238	214
3.37064	39.7043	191
4.63253	49.1671	506
4.08487	28.3109	102
3.52064	25.8691	137
2.74125	36.3544	451
3.6474	28.3828	133
2.53526	28.207	197
3.83106	21.3077	296
4.58382	46.3014	321
3.34307	26.9736	229
6.53162	48.1775	478
