length	config	time
8.4947	41.4991	1.932
9.19017	42.9691	4.939
11.7199	56.2046	9.995
9.20823	44.6845	4.817
12.8255	64.6252	13.057
11.0026	57.1585	13.076
7.47367	32.5001	1.759
12.0687	62.1105	3.803
8.33848	37.9002	6.271
13.8021	64.9552	6.878
8.36739	39.4472	2.891
8.51179	43.998	3.992
11.9716	64.2345	4.786
9.21608	44.9039	1.337
12.2301	56.9648	3.376
7.58934	35.7097	1.595
9.5944	47.5241	2.503
10.1923	52.985	7.296
9.75209	46.6467	8.623
9.67825	47.6675	5.209
8.95708	54.6394	7.804
8.89855	44.8687	2.949
8.38816	35.6881	4.162
9.91789	49.8414	1.874
8.49823	35.575	3.726
8.30393	36.3071	2.227
8.97517	44.4012	10.596
8.23839	40.5927	2.103
13.5269	66.4468	2.355
10.1898	53.6576	1.129
13.7023	58.8003	8.485
7.42127	35.5179	6.628
8.96112	36.1397	3.455
8.96231	45.7769	3.047
8.59367	40.4026	2.385
10.2234	54.3365	4.866
9.3219	47.3525	1.024
10.2223	55.9338	2.812
10.4167	56.3336	3.425
10.2511	52.6498	2.743
9.10349	44.4725	4.743
10.3428	49.2111	1.916
10.3297	49.4153	5.568
7.65404	35.6467	3.32
10.5331	56.4104	1.47
8.68369	40.0646	0.838
9.61581	56.0298	4.298
8.60313	36.5694	6.319
10.3529	53.1134	1.685
11.2176	56.9495	6.615
8.25073	39.3508	1.911
9.62556	48.8344	6.11
11.1117	44.796	4.246
8.75058	35.9305	4.019
8.94954	46.3475	3.542
12.7763	64.8678	3.397
8.78574	42.0471	4.716
11.5827	57.3198	2.37
9.8116	55.0435	3.843
8.6727	37.7415	4.941
9.81077	55.5213	9.239
9.91416	49.8715	8.047
8.96314	46.2104	2.642
10.588	55.0036	13.711
7.9813	40.6273	2.871
10.6749	51.7832	16.58
9.11216	46.7905	1.386
10.5054	56.9803	7.308
9.54955	47.9938	2.661
8.90873	43.1622	12.141
9.94588	48.9614	4.712
8.87027	37.5648	1.917
10.492	47.7259	3.619
8.996	41.5077	1.366
7.00565	37.7776	2.835
9.64992	39.4705	2.849
9.53784	47.561	4.627
8.96079	46.4605	5.446
9.05377	37.6217	2.148
8.0512	38.7005	1.949
8.50818	40.6205	2.18
11.5006	62.4559	2.943
10.4543	51.1168	3.955
12.6046	58.511	4.887
11.2589	61.521	10.332
10.3719	56.3901	4.359
9.88538	44.8023	2.819
11.2772	57.413	4.417
8.84736	39.7844	4.152
9.79611	43.3824	10.906
10.4166	49.713	4.185
10.5128	54.628	2.855
11.621	56.7889	4.071
11.3424	54.9171	3.556
10.0216	53.5371	7.342
8.78567	46.8148	2.544
9.03343	37.3432	2.081
12.6372	57.0027	9.108
9.07535	51.6008	6.518
11.4343	63.3675	10.277
