length	config	time
9.45381	63.1697	1035
3.82409	29.4237	325
3.71502	25.8339	113
3.55923	32.7545	232
4.25154	36.4008	142
4.71955	48.5951	270
3.74349	31.9133	280
4.17643	45.1021	289
3.80119	45.3455	1408
3.09095	35.0178	441
3.29751	33.0233	510
3.66274	39.944	131
4.20718	44.0267	212
4.99665	48.6446	462
3.60297	31.6971	1502
5.0582	55.2548	221
5.62168	55.0552	522
5.63407	63.6746	324
4.53024	36.7488	283
4.73606	45.7825	316
2.68038	24.6053	84
3.55364	28.9561	132
3.17504	43.4218	221
3.48771	33.6861	181
4.83355	46.5397	568
5.49833	40.5611	571
4.86529	46.0814	805
4.34961	47.5626	511
3.76241	29.2715	279
3.45628	27.9893	187
5.16629	47.5831	370
3.2237	28.074	92
4.16661	34.1417	105
5.42594	54.0224	327
4.03384	35.0662	108
5.4053	63.6443	151
3.34932	31.1233	67
5.52982	40.3326	438
5.33715	50.6363	288
3.10274	36.481	458
3.96412	31.0997	295
3.92806	34.919	115
4.93566	53.699	223
2.35075	21.3437	124
3.3962	38.1789	407
4.01271	36.479	306
4.23826	49.8588	213
3.58489	39.627	561
5.42273	46.9248	615
3.80543	38.9502	450
3.76294	30.5745	714
3.97532	40.0911	333
3.57367	31.3977	135
5.09815	55.5527	652
3.17348	34.4605	265
3.07631	28.0951	295
3.17227	25.205	277
6.06076	58.6565	279
4.35637	49.0431	646
6.07395	64.9433	583
6.20891	56.5813	236
4.86337	68.9664	314
3.94191	43.9677	444
3.25419	31.7639	287
3.72394	38.5041	338
3.40762	38.0111	193
4.7418	43.1044	294
3.5647	30.3177	77
3.3825	26.8705	66
5.09141	44.2903	271
3.21444	28.8465	229
4.08649	38.8156	169
3.55556	24.9783	472
5.17742	41.3127	558
5.27928	45.8673	415
3.39698	30.5548	219
3.3056	38.0849	122
4.32454	52.7488	1267
3.93412	45.9978	449
3.60848	35.0318	126
5.78295	58.1068	682
3.89262	37.7717	124
4.17417	42.4324	236
3.03768	29.918	200
5.92961	67.1753	515
5.25262	50.6502	283
3.86609	38.3899	106
4.95049	43.2085	685
3.68598	33.9612	546
3.67456	39.8483	548
5.47708	41.7988	461
7.42353	56.278	1303
3.74153	33.7945	90
4.56271	44.8734	275
4.34769	38.7963	1088
3.65724	40.1022	670
3.1378	31.8637	293
5.17603	43.5748	153
5.02072	38.7632	408
3.75687	38.2483	88
