length	config	time
3.03483	30.5248	259
4.57724	32.7964	371
9.64241	58.5552	694
6.29621	51.0429	319
4.51399	44.5999	543
3.58247	36.804	148
3.92163	38.8373	227
4.17808	34.1044	413
5.80925	44.8517	332
3.25815	30.1323	289
4.54341	39.3085	657
4.65019	44.5401	567
4.35855	43.8281	369
4.47494	32.318	119
3.66187	29.975	115
5.37375	45.6126	201
4.4346	47.5261	338
2.71899	23.7059	80
3.67891	31.9948	237
4.8447	50.3631	218
6.47729	41.9752	307
4.45058	39.2118	237
3.86476	32.5129	92
5.33503	38.1418	192
4.07662	36.4164	405
3.79784	36.7212	138
3.56749	24.3668	119
3.91528	34.9509	110
3.50346	26.6782	63
6.45359	51.7217	362
3.90096	41.3747	469
6.47808	45.9957	554
3.4934	31.6923	305
4.89526	36.5606	325
5.6484	44.3077	311
4.45383	28.0313	108
3.43536	30.1533	293
4.58519	37.1859	237
4.01965	40.583	506
4.91752	46.4678	340
3.34866	36.6831	500
3.77692	32.6377	400
3.5198	40.1966	343
5.21711	37.8745	145
6.22354	50.4196	529
5.06511	43.6951	412
4.0917	44.9521	879
5.20142	42.0811	367
3.49532	31.7779	152
3.91202	39.8188	451
5.17363	36.1134	186
3.67247	32.6607	207
4.4448	40.3114	227
4.69129	36.2988	246
6.59384	54.7673	885
3.85103	26.3033	133
4.85015	36.1522	270
3.71842	30.398	117
3.5917	28.1006	406
6.16712	65.4144	235
4.34137	30.4881	210
5.05608	45.1229	282
4.8121	37.5999	232
4.28006	33.4804	130
5.70152	47.5328	249
3.76351	36.9642	389
3.98578	31.156	261
3.61426	30.4493	456
3.71338	31.7055	106
2.25171	25.1485	140
5.24367	40.4198	169
3.9011	36.1884	223
3.79965	35.4889	116
5.20517	47.9793	392
5.66416	38.4663	866
3.65851	23.9069	143
4.86319	52.665	470
3.70627	31.8072	131
3.16749	25.8538	107
4.31576	36.0776	706
5.19224	41.449	614
4.40387	41.8901	249
5.09035	46.068	127
5.86659	35.9337	175
4.21263	29.9326	153
5.51407	46.3078	114
3.88871	30.9344	74
5.48225	39.6236	261
4.09585	43.6032	401
3.29356	28.7855	141
2.98944	30.3689	177
4.87661	53.1578	831
3.68557	24.6257	123
3.56439	30.6588	193
5.29102	54.1191	261
3.57801	29.8628	151
5.32176	47.85	630
4.58653	41.2985	336
6.53545	47.5048	133
4.18846	40.5762	487
