length	config	time
5.60884	28.9153	91
6.25088	34.5099	169
4.59536	22.8409	98
4.37534	22.841	63
5.62283	24.7878	118
4.23616	21.5646	70
5.59829	44.3827	347
4.34387	24.405	93
5.67468	35.3601	143
8.25432	44.1694	208
4.68549	20.8428	54
4.4264	23.4437	141
4.75173	30.4422	161
4.67846	25.1479	318
5.22183	29.542	332
4.83063	32.1736	121
5.98706	30.6976	119
4.64407	27.8319	60
4.24545	22.9414	110
6.18149	37.3861	190
4.36099	25.6519	128
4.3384	25.3327	473
4.25372	24.1064	76
4.43784	26.5686	409
4.44415	24.097	91
5.00193	29.5401	119
4.69643	29.617	106
4.16259	22.2369	189
4.66051	25.1952	64
4.1407	27.1665	146
5.37537	27.7158	229
5.15392	29.802	149
4.68539	24.5048	108
5.05125	28.9793	111
4.94745	25.2563	131
4.92214	24.1086	150
5.89054	32.2641	120
5.76397	28.2622	272
4.59349	23.9299	419
6.15939	31.0526	167
4.55506	24.5275	65
4.38156	32.9731	127
4.53904	23.0012	105
5.00095	28.3537	194
4.52498	21.5337	247
6.32374	37.5531	208
4.20491	26.583	125
4.97009	28.9496	161
4.59623	25.248	52
4.73146	24.1588	166
6.26575	33.1019	135
4.6566	23.8125	116
4.99182	29.612	172
5.17416	34.7829	131
4.37114	28.3471	182
6.03334	43.5819	372
7.49811	43.7629	223
6.25724	38.1216	301
6.26147	39.1403	174
4.47729	26.9539	125
4.08941	22.1744	77
5.14293	28.9984	160
5.29547	38.1318	433
7.53523	31.4643	191
5.90068	30.8513	206
4.6948	21.839	99
4.71755	25.2672	124
5.82966	34.8531	233
5.19126	24.4831	119
6.16036	49.2681	445
4.48271	28.177	96
4.46071	32.2464	255
6.37954	32.9729	292
5.71009	33.0957	384
6.11632	26.697	157
4.83312	23.5528	80
6.29948	34.5598	243
4.17894	25.7624	79
6.22015	31.0792	126
5.07858	29.8126	106
6.60928	31.6506	111
6.25241	41.7236	323
5.3413	27.5885	105
4.80521	28.9275	97
5.96126	32.7106	106
4.49678	22.4691	67
4.72259	25.5789	107
5.87302	29.9076	156
5.26648	30.354	117
4.72498	21.1921	51
5.16267	26.6409	157
5.68872	33.6698	350
6.15259	33.975	113
5.06822	29.8108	180
6.01147	35.7297	148
5.07963	30.8867	283
6.15568	29.1367	94
4.15689	28.4946	237
5.36385	37.781	190
4.36389	20.864	54
