length	config	time
9.34394	47.5047	0.928
8.95774	49.4783	0.766
8.47326	51.0774	1.055
9.01316	52.7065	1.967
8.16736	47.9671	0.8
6.58399	36.274	0.292
7.58085	32.8637	0.124
8.2269	43.8892	1.017
10.9552	55.3297	0.753
10.5257	51.4938	0.719
8.92133	45.2061	0.338
8.46519	36.3591	1.396
9.45714	41.2409	0.177
5.64539	29.8961	0.746
9.73976	52.6572	1.536
8.63454	40.983	1.034
9.07196	39.9228	0.341
10.5567	53.342	0.946
10.5723	63.2065	4.728
12.3597	58.8608	0.273
10.0616	44.4592	0.354
10.3882	49.9005	1.089
7.26325	41.5287	0.616
8.16109	41.2073	1.007
8.19135	43.8505	1.287
9.67852	53.4457	2.486
7.63765	43.9372	0.532
9.84018	46.8549	0.945
7.85063	38.2386	1.416
13.3438	66.3991	1.272
9.96426	47.7108	0.144
9.79881	55.278	0.838
10.6394	51.0577	1.009
12.087	63.8927	2.467
10.8807	64.522	0.798
8.24827	35.6762	0.984
8.51451	42.0746	2.059
7.68373	40.0087	0.971
6.29693	31.7403	1.984
7.5816	47.4735	1.237
7.67857	33.859	2.417
8.23695	43.8249	1.985
8.73139	44.7338	1.119
9.54529	44.5578	0.238
9.20269	54.2714	1.161
10.7529	59.9608	1.084
7.57309	34.2871	0.091
7.89841	41.2805	0.253
7.08196	36.8619	1.911
9.64594	57.9068	1.656
