length	config	time
9.48874	90.8531	5.798
7.92894	65.5952	2.988
7.02247	63.2734	2.799
6.82031	52.1386	1.135
6.08513	56.151	1.006
7.75793	61.5806	1.404
11.7809	63.6334	3.867
8.95911	49.7226	3.503
9.53644	64.1536	0.272
8.11166	68.7903	1.966
10.0893	68.8616	2.198
7.96688	58.0126	1.791
8.15558	58.1333	0.323
6.80072	54.4956	0.417
9.26395	58.6767	2.839
6.3763	54.9783	2.007
6.06705	51.3593	2.263
8.42825	58.8912	4.53
7.79299	58.4213	0.77
5.33319	42.1575	3.464
6.49222	53.4856	0.416
9.27771	73.9432	2.736
8.03519	63.7504	6.271
6.31786	58.4148	1.692
9.37309	67.9885	5.434
8.63944	78.9923	0.339
9.62235	50.1923	1.34
10.5952	74.2124	4.387
7.3436	51.6008	1.018
8.71824	65.6657	0.882
8.78356	69.9848	0.701
9.66706	73.833	3.181
10.5724	83.9367	0.697
17.3166	97.5842	4.944
6.79505	62.7415	1.792
8.1566	72.9602	0.359
6.43658	57.2828	1.345
14.2116	83.8763	0.182
8.98075	66.6312	1.366
5.20279	55.1404	0.372
4.60994	49.8947	0.143
9.53964	91.2951	0.165
11.4957	76.4601	3.013
9.94071	72.6082	3.361
6.34626	62.2953	0.663
7.85616	55.1163	1.013
6.08561	62.3335	0.875
5.75042	38.2744	1.65
12.5814	89.0585	10.124
9.72143	79.6169	2.505
