length	config	time
7.10976	32.6763	1.29
10.2922	52.8858	4.403
9.40527	48.5773	4.949
9.50437	50.0779	4.413
8.14884	39.4831	2.54
6.38764	30.5445	1.885
11.6559	53.8681	3.497
8.79762	40.5384	2.087
11.6947	58.506	8.988
12.4917	51.9119	4.145
9.82416	46.529	3.619
12.2827	61.7763	7.827
11.6236	52.9758	4.81
9.41462	47.5418	1.168
9.34481	49.8588	1.183
10.7265	52.1182	1.929
9.74377	43.9193	3.555
8.98464	40.2453	0.836
11.8005	48.2004	16.501
10.8754	57.1092	4.264
11.1752	58.2429	10.845
10.1529	50.1082	7.152
12.2386	58.8479	4.01
7.80569	32.5669	3.063
10.5	54.3853	5.165
8.49043	45.3616	4.233
7.62019	34.5709	2.06
10.9939	55.2277	1.286
10.0807	53.8026	8.792
9.22391	50.3853	2.494
9.47848	42.42	10.54
8.30262	37.0641	3.656
7.87741	36.819	1.502
10.2033	52.2313	3.474
8.4737	37.5404	6.012
11.5097	49.5255	6.752
7.52261	31.9652	3.73
9.19471	43.8412	2.096
9.91738	54.9852	7.294
9.84024	43.9114	2.57
9.28212	40.3414	4.813
7.95499	39.9323	4.566
8.2703	39.574	7.362
9.98763	51.4395	4.069
12.0541	63.1126	6.767
9.21688	52.191	1.891
11.0697	53.364	9.959
8.89114	50.5633	4.175
10.3768	42.391	5.316
8.68209	40.908	2.13
9.36658	41.8614	1.697
12.5462	66.0545	5.469
8.02294	38.9372	4.237
8.72347	35.9506	1.913
8.2937	36.2211	2.322
9.30624	40.901	3.019
8.26262	37.553	4.88
8.58463	42.073	2.666
9.63343	54.6734	11.2
9.88085	41.8083	4.09
9.9176	47.2188	1.898
10.9344	57.7834	8.194
13.1548	66.152	4.461
8.76234	42.0833	2.421
11.8608	64.8771	1.749
9.33907	49.6928	1.194
8.63407	38.9636	3.638
12.1014	58.5808	6.275
10.3229	44.5876	4.154
8.69344	38.0443	1.8
9.31612	40.834	8.665
12.3261	66.2994	3.363
9.75287	52.3885	5.483
10.0948	44.6859	4.307
12.0877	54.1452	3.123
10.5625	52.4838	5.027
9.04699	42.5546	2.033
7.95004	34.1985	2.716
11.5525	57.4333	4.615
8.88835	51.231	7.412
12.0268	62.0256	4.23
8.40635	42.0684	2.453
11.1263	60.463	2.842
10.443	60.7216	4.081
9.60641	52.0046	5.804
9.55075	39.1271	7.099
8.52815	37.6941	1.414
10.0447	49.0308	4.678
9.08302	45.3907	1.837
8.57462	44.8048	3.031
10.4737	49.9948	1.945
12.0666	64.6618	2.646
9.67832	46.7894	3.037
9.0321	34.7463	3.108
8.46226	34.705	9.51
9.19947	42.3973	4.172
8.73345	35.5512	2.206
12.4082	68.6107	5.374
9.65595	50.7448	6.46
8.68053	43.692	1.932
